#Table: J/PASP/110/863/g5v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fp|      fd1
 6930.0| 0.793725| 0.018174| 0.000000| 0.000000| 0.000000| 0.777468| 0.809981
 6935.0| 0.792215| 0.019345| 0.000000| 0.000000| 0.000000| 0.774913| 0.809516
 6940.0| 0.790870| 0.020555| 0.000000| 0.000000| 0.000000| 0.772485| 0.809255
 6945.0| 0.789438| 0.022145| 0.000000| 0.000000| 0.000000| 0.769632| 0.809244
 6950.0| 0.788449| 0.023533| 0.000000| 0.000000| 0.000000| 0.767399| 0.809498
 6955.0| 0.788589| 0.023528| 0.000000| 0.000000| 0.000000| 0.767544| 0.809633
 6960.0| 0.790351| 0.021922| 0.000000| 0.000000| 0.000000| 0.770746| 0.809957
 6965.0| 0.792889| 0.019249| 0.000000| 0.000000| 0.000000| 0.775673| 0.810106
 6970.0| 0.794878| 0.017042| 0.000000| 0.000000| 0.000000| 0.779633| 0.810122
 6975.0| 0.786610| 0.016169| 0.000000| 0.000000| 0.772833| 0.780404| 0.806593
 6980.0| 0.772784| 0.012041| 0.000000| 0.000000| 0.757811| 0.777836| 0.782705
 6985.0| 0.781283| 0.013664| 0.000000| 0.000000| 0.771202| 0.774159| 0.798487
 6990.0| 0.783906| 0.015344| 0.000000| 0.000000| 0.775737| 0.772742| 0.803239
 6995.0| 0.784956| 0.013651| 0.000000| 0.000000| 0.776905| 0.775754| 0.802209
 7000.0| 0.781404| 0.012473| 0.000000| 0.000000| 0.767217| 0.782514| 0.794482
 7005.0| 0.777387| 0.017639| 0.000000| 0.000000| 0.755105| 0.789570| 0.787487
 7010.0| 0.778004| 0.014608| 0.000000| 0.000000| 0.760755| 0.792360| 0.780898
 7015.0| 0.775988| 0.014073| 0.000000| 0.000000| 0.758531| 0.787745| 0.781687
 7020.0| 0.767591| 0.012797| 0.000000| 0.000000| 0.751411| 0.776237| 0.775124
 7025.0| 0.762701| 0.013985| 0.000000| 0.000000| 0.747710| 0.762073| 0.778320
 7030.0| 0.762084| 0.017120| 0.000000| 0.000000| 0.751479| 0.751035| 0.783737
 7035.0| 0.763219| 0.021743| 0.000000| 0.000000| 0.751834| 0.747228| 0.790594
 7040.0| 0.765363| 0.016673| 0.000000| 0.000000| 0.759413| 0.750816| 0.785859
 7045.0| 0.773035| 0.020134| 0.000000| 0.000000| 0.762504| 0.758217| 0.798384
 7050.0| 0.776006| 0.018450| 0.000000| 0.000000| 0.763792| 0.764893| 0.799334
 7055.0| 0.775849| 0.012413| 0.000000| 0.000000| 0.767175| 0.768857| 0.791514
 7060.0| 0.772811| 0.015864| 0.000000| 0.000000| 0.756053| 0.771626| 0.790754
 7065.0| 0.773589| 0.015244| 0.000000| 0.000000| 0.755697| 0.776311| 0.788759
 7070.0| 0.775691| 0.018143| 0.000000| 0.000000| 0.752957| 0.784347| 0.789768
 7075.0| 0.785530| 0.017588| 0.000000| 0.000000| 0.763588| 0.793344| 0.799658
 7080.0| 0.790487| 0.013577| 0.000000| 0.000000| 0.773334| 0.798271| 0.799854
 7085.0| 0.779346| 0.018188| 0.000000| 0.000000| 0.757001| 0.795280| 0.785758
 7090.0| 0.771761| 0.019175| 0.000000| 0.000000| 0.747534| 0.784877| 0.782873
 7095.0| 0.771025| 0.011111| 0.000000| 0.000000| 0.758477| 0.771809| 0.782789
 7100.0| 0.774118| 0.013491| 0.000000| 0.000000| 0.000000| 0.762050| 0.786186
 7105.0| 0.774045| 0.016824| 0.000000| 0.000000| 0.000000| 0.758996| 0.789093
 7110.0| 0.774169| 0.014094| 0.000000| 0.000000| 0.000000| 0.761565| 0.786773
 7115.0| 0.775313| 0.010705| 0.000000| 0.000000| 0.000000| 0.765735| 0.784891
 7120.0| 0.775506| 0.008593| 0.000000| 0.000000| 0.000000| 0.767825| 0.783186
 7125.0| 0.775246| 0.009639| 0.000000| 0.000000| 0.000000| 0.766622| 0.783871
 7130.0| 0.775392| 0.013483| 0.000000| 0.000000| 0.000000| 0.763331| 0.787452
 7135.0| 0.774393| 0.016201| 0.000000| 0.000000| 0.000000| 0.759901| 0.788884
 7140.0| 0.779544| 0.024841| 0.000000| 0.000000| 0.000000| 0.757326| 0.801761
 7145.0| 0.776670| 0.023672| 0.000000| 0.000000| 0.000000| 0.755496| 0.797844
 7150.0| 0.768524| 0.016095| 0.000000| 0.000000| 0.000000| 0.754127| 0.782920
 7155.0| 0.771668| 0.020293| 0.000000| 0.000000| 0.000000| 0.753517| 0.789819
 7160.0| 0.777810| 0.026218| 0.000000| 0.000000| 0.000000| 0.754359| 0.801261
 7165.0| 0.768112| 0.012606| 0.000000| 0.000000| 0.000000| 0.756836| 0.779388
 7170.0| 0.762224| 0.002457| 0.000000| 0.000000| 0.000000| 0.760011| 0.764437
 7175.0| 0.762712| 0.000546| 0.000000| 0.000000| 0.000000| 0.762227| 0.763198
 7180.0| 0.756618| 0.006325| 0.000000| 0.000000| 0.000000| 0.762275| 0.750960
 7185.0| 0.745589| 0.016436| 0.000000| 0.000000| 0.000000| 0.760287| 0.730891
 7190.0| 0.733533| 0.026905| 0.000000| 0.000000| 0.000000| 0.757596| 0.709470
 7195.0| 0.739714| 0.017887| 0.000000| 0.000000| 0.000000| 0.755711| 0.723717
 7200.0| 0.738702| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.738702
 7205.0| 0.730401| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.730401
 7210.0| 0.743073| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.743073
 7215.0| 0.774250| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.774250
 7220.0| 0.778473| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.778473
 7225.0| 0.774139| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.774139
 7230.0| 0.774093| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.774093
 7235.0| 0.757995| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.757995
 7240.0| 0.754270| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.754270
 7245.0| 0.750502| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.750502
 7250.0| 0.757951| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.757951
 7255.0| 0.745528| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.745528
 7260.0| 0.761857| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.761857
 7265.0| 0.748726| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.748726
 7270.0| 0.754404| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.754404
 7275.0| 0.746236| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.746236
 7280.0| 0.732212| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.732212
 7285.0| 0.744437| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.744437
 7290.0| 0.720624| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.720624
 7295.0| 0.720154| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.720154
 7300.0| 0.745821| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.745821
 7305.0| 0.742203| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.742203
 7310.0| 0.736005| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.736005
 7315.0| 0.737509| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.737509
 7320.0| 0.741535| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.741535
 7325.0| 0.746298| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.746298
 7330.0| 0.741410| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.741410
 7335.0| 0.747397| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.747397
 7340.0| 0.755181| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.755181
 7345.0| 0.755814| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.755814
 7350.0| 0.746996| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.746996
 7355.0| 0.739803| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.739803
 7360.0| 0.736694| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.736694
 7365.0| 0.737851| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.737851
 7370.0| 0.738711| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.738711
 7375.0| 0.742115| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.742115
 7380.0| 0.738365| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.738365
 7385.0| 0.728381| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.728381
 7390.0| 0.710542| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.710542
 7395.0| 0.717389| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.717389
 7400.0| 0.726805| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.726805
 7405.0| 0.724209| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.724209
 7410.0| 0.717113| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.717113
 7415.0| 0.712633| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.712633
 7420.0| 0.716935| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.716935
 7425.0| 0.716111| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.716111
 7430.0| 0.726346| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.726346
 7435.0| 0.728697| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.728697
 7440.0| 0.731013| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.731013
 7445.0| 0.717266| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.717266
 7450.0| 0.714954| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.714954
 7455.0| 0.726362| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.726362
 7460.0| 0.729347| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.729347
 7465.0| 0.722727| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.722727
 7470.0| 0.729635| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.729635
 7475.0| 0.726952| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.726952
 7480.0| 0.722981| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.722981
 7485.0| 0.720943| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.720943
 7490.0| 0.720048| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.720048
 7495.0| 0.703099| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.703099
 7500.0| 0.706205| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.706205
 7505.0| 0.716820| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.716820
 7510.0| 0.704748| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.704748
 7515.0| 0.700619| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.700619
 7520.0| 0.714478| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.714478
 7525.0| 0.707510| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.707510
 7530.0| 0.708180| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.708180
 7535.0| 0.707987| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.707987
 7540.0| 0.715243| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.715243
 7545.0| 0.709545| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.709545
 7550.0| 0.710797| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.710797
 7555.0| 0.709639| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.709639
 7560.0| 0.708245| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.708245
 7565.0| 0.707095| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.707095
 7570.0| 0.706312| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.706312
 7575.0| 0.705101| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.705101
 7580.0| 0.703893| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.703893
 7585.0| 0.703202| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.703202
 7590.0| 0.702289| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.702289
 7595.0| 0.701450| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.701450
 7600.0| 0.700652| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.700652
 7605.0| 0.700121| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.700121
 7610.0| 0.699426| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.699426
 7615.0| 0.698792| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.698792
 7620.0| 0.698142| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.698142
 7625.0| 0.697486| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.697486
 7630.0| 0.696822| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.696822
 7635.0| 0.696152| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.696152
 7640.0| 0.695475| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.695475
 7645.0| 0.694793| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.694793
 7650.0| 0.694106| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.694106
 7655.0| 0.693416| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.693416
 7660.0| 0.692723| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.692723
 7665.0| 0.692029| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.692029
 7670.0| 0.691312| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.691312
 7675.0| 0.690367| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.690367
 7680.0| 0.689285| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.689285
 7685.0| 0.688498| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.688498
 7690.0| 0.688152| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.688152
 7695.0| 0.687403| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.687403
 7700.0| 0.686317| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.686317
 7705.0| 0.685321| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.685321
 7710.0| 0.684119| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.684119
 7715.0| 0.683338| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.683338
 7720.0| 0.682710| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.682710
 7725.0| 0.681982| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.681982
 7730.0| 0.681636| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.681636
 7735.0| 0.686889| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.686889
 7740.0| 0.688439| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.688439
 7745.0| 0.679381| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.679381
 7750.0| 0.667895| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.667895
 7755.0| 0.679904| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.679904
 7760.0| 0.684459| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.684459
 7765.0| 0.681828| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.681828
 7770.0| 0.684360| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.684360
 7775.0| 0.673832| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.673832
 7780.0| 0.669246| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.669246
 7785.0| 0.670739| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.670739
 7790.0| 0.678057| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.678057
 7795.0| 0.677806| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.677806
 7800.0| 0.671721| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.671721
 7805.0| 0.668026| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.668026
 7810.0| 0.673153| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.673153
 7815.0| 0.670191| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.670191
 7820.0| 0.678823| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.678823
 7825.0| 0.677616| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.677616
 7830.0| 0.671727| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.671727
 7835.0| 0.656857| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.656857
 7840.0| 0.662882| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.662882
 7845.0| 0.667278| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.667278
 7850.0| 0.662566| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.662566
 7855.0| 0.664310| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.664310
 7860.0| 0.669037| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.669037
 7865.0| 0.666608| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.666608
 7870.0| 0.665547| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.665547
 7875.0| 0.662714| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.662714
 7880.0| 0.665490| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.665490
 7885.0| 0.664277| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.664277
 7890.0| 0.670253| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.670253
 7895.0| 0.667791| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.667791
 7900.0| 0.664378| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.664378
 7905.0| 0.661911| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.661911
 7910.0| 0.661423| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.661423
 7915.0| 0.654259| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.654259
 7920.0| 0.646186| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.646186
 7925.0| 0.650077| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.650077
 7930.0| 0.649666| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.649666
 7935.0| 0.633830| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.633830
 7940.0| 0.632017| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.632017
 7945.0| 0.631258| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.631258
 7950.0| 0.633969| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.633969
 7955.0| 0.649657| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.649657
 7960.0| 0.644872| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.644872
 7965.0| 0.646691| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.646691
 7970.0| 0.649905| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.649905
 7975.0| 0.650616| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.650616
 7980.0| 0.651257| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.651257
 7985.0| 0.648143| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.648143
 7990.0| 0.647101| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.647101
 7995.0| 0.647750| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.647750
 8000.0| 0.633141| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.633141
 8005.0| 0.629748| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.629748
 8010.0| 0.637374| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.637374
 8015.0| 0.640206| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.640206
 8020.0| 0.642179| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.642179
 8025.0| 0.636714| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.636714
 8030.0| 0.627239| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.627239
 8035.0| 0.638745| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.638745
 8040.0| 0.638837| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.638837
 8045.0| 0.634958| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.634958
