#Table: J/PASP/110/863/g2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fs|       fk|      fd1|      fd2
 7020.0| 0.768585| 0.003711| 0.000000| 0.000000| 0.771381| 0.767647| 0.764591| 0.765654| 0.773651
 7025.0| 0.767883| 0.004060| 0.000000| 0.000000| 0.760614| 0.769645| 0.768878| 0.768742| 0.771538
 7030.0| 0.773244| 0.005234| 0.000000| 0.000000| 0.767010| 0.775193| 0.774862| 0.768712| 0.780445
 7035.0| 0.770708| 0.007832| 0.000000| 0.000000| 0.758868| 0.776658| 0.776333| 0.765569| 0.776112
 7040.0| 0.774885| 0.007487| 0.000000| 0.000000| 0.762472| 0.779209| 0.777705| 0.772759| 0.782282
 7045.0| 0.783386| 0.005449| 0.000000| 0.000000| 0.773839| 0.788194| 0.783380| 0.784870| 0.786647
 7050.0| 0.779925| 0.013646| 0.000000| 0.000000| 0.754739| 0.786319| 0.787070| 0.787186| 0.784312
 7055.0| 0.773857| 0.013345| 0.000000| 0.000000| 0.749404| 0.780570| 0.782676| 0.777222| 0.779416
 7060.0| 0.771932| 0.012592| 0.000000| 0.000000| 0.748950| 0.778379| 0.775556| 0.775865| 0.780911
 7065.0| 0.770422| 0.009775| 0.000000| 0.000000| 0.752633| 0.776837| 0.772357| 0.776432| 0.773851
 7070.0| 0.772711| 0.006997| 0.000000| 0.000000| 0.760622| 0.779875| 0.773427| 0.773679| 0.775954
 7075.0| 0.776206| 0.010045| 0.000000| 0.000000| 0.759232| 0.785268| 0.776823| 0.775648| 0.784059
 7080.0| 0.773112| 0.010435| 0.000000| 0.000000| 0.754165| 0.781137| 0.777717| 0.775468| 0.777076
 7085.0| 0.764940| 0.010128| 0.000000| 0.000000| 0.747238| 0.771275| 0.772984| 0.769365| 0.763841
 7090.0| 0.764888| 0.008798| 0.000000| 0.000000| 0.748688| 0.769820| 0.769174| 0.767126| 0.769631
 7095.0| 0.770268| 0.008610| 0.000000| 0.000000| 0.754786| 0.772302| 0.772178| 0.777361| 0.774712
 7100.0| 0.774676| 0.007449| 0.000000| 0.000000| 0.761589| 0.776934| 0.775564| 0.782065| 0.777228
 7105.0| 0.773710| 0.003408| 0.000000| 0.000000| 0.769114| 0.776422| 0.772519| 0.778015| 0.772481
 7110.0| 0.768156| 0.003876| 0.000000| 0.000000| 0.762026| 0.770403| 0.767043| 0.772675| 0.768635
 7115.0| 0.765904| 0.004877| 0.000000| 0.000000| 0.758324| 0.766836| 0.764111| 0.771725| 0.768523
 7120.0| 0.767442| 0.003794| 0.000000| 0.000000| 0.768124| 0.765369| 0.761801| 0.771404| 0.770512
 7125.0| 0.765305| 0.004776| 0.000000| 0.000000| 0.764082| 0.764808| 0.758279| 0.771735| 0.767620
 7130.0| 0.764639| 0.004783| 0.000000| 0.000000| 0.763047| 0.762507| 0.758985| 0.772039| 0.766619
 7135.0| 0.770658| 0.005813| 0.000000| 0.000000| 0.777252| 0.761943| 0.767366| 0.772926| 0.773806
 7140.0| 0.775775| 0.003053| 0.000000| 0.000000| 0.775277| 0.000000| 0.771641| 0.776723| 0.779461
 7145.0| 0.764908| 0.004870| 0.000000| 0.000000| 0.759547| 0.000000| 0.762074| 0.766623| 0.771390
 7150.0| 0.758747| 0.005656| 0.000000| 0.000000| 0.756364| 0.000000| 0.752353| 0.759625| 0.766647
 7155.0| 0.767353| 0.007491| 0.000000| 0.000000| 0.771245| 0.000000| 0.755522| 0.769614| 0.773030
 7160.0| 0.764381| 0.005327| 0.000000| 0.000000| 0.761952| 0.000000| 0.758632| 0.764945| 0.771996
 7165.0| 0.747413| 0.012470| 0.000000| 0.000000| 0.728407| 0.000000| 0.747899| 0.756422| 0.756922
 7170.0| 0.743430| 0.018412| 0.000000| 0.000000| 0.721678| 0.000000| 0.732178| 0.756941| 0.762924
 7175.0| 0.736048| 0.022938| 0.000000| 0.000000| 0.709290| 0.000000| 0.721545| 0.760306| 0.753052
 7180.0| 0.728280| 0.020537| 0.000000| 0.000000| 0.710508| 0.000000| 0.708293| 0.750140| 0.744178
 7185.0| 0.706308| 0.029353| 0.000000| 0.000000| 0.673681| 0.000000| 0.686002| 0.738950| 0.726598
 7190.0| 0.699458| 0.035611| 0.000000| 0.000000| 0.662549| 0.000000| 0.671158| 0.737472| 0.726653
 7195.0| 0.708488| 0.033615| 0.000000| 0.000000| 0.676092| 0.000000| 0.678814| 0.742507| 0.736539
 7200.0| 0.715763| 0.026114| 0.000000| 0.000000| 0.688249| 0.000000| 0.695387| 0.742805| 0.736611
 7205.0| 0.721104| 0.017999| 0.000000| 0.000000| 0.703846| 0.000000| 0.705245| 0.740209| 0.735115
 7210.0| 0.737996| 0.015576| 0.000000| 0.000000| 0.743446| 0.000000| 0.713205| 0.747041| 0.748292
 7215.0| 0.752626| 0.016790| 0.000000| 0.000000| 0.764262| 0.000000| 0.726009| 0.757816| 0.762416
 7220.0| 0.752490| 0.009982| 0.000000| 0.000000| 0.762633| 0.000000| 0.737621| 0.753060| 0.756645
 7225.0| 0.751857| 0.008141| 0.000000| 0.000000| 0.756244| 0.000000| 0.740544| 0.750040| 0.760598
 7230.0| 0.747519| 0.010382| 0.000000| 0.000000| 0.745346| 0.000000| 0.734200| 0.749465| 0.761067
 7235.0| 0.733027| 0.016384| 0.000000| 0.000000| 0.714863| 0.000000| 0.721314| 0.746067| 0.749862
 7240.0| 0.731210| 0.018277| 0.000000| 0.000000| 0.719002| 0.000000| 0.710908| 0.742172| 0.752758
 7245.0| 0.734263| 0.016241| 0.000000| 0.000000| 0.733184| 0.000000| 0.710568| 0.742464| 0.750837
 7250.0| 0.737737| 0.014083| 0.000000| 0.000000| 0.740365| 0.000000| 0.715838| 0.745359| 0.749386
 7255.0| 0.733353| 0.016066| 0.000000| 0.000000| 0.716460| 0.000000| 0.720641| 0.748410| 0.747900
 7260.0| 0.734414| 0.015249| 0.000000| 0.000000| 0.716882| 0.000000| 0.724466| 0.750746| 0.745564
 7265.0| 0.733998| 0.016379| 0.000000| 0.000000| 0.712383| 0.000000| 0.727370| 0.750322| 0.745916
 7270.0| 0.734189| 0.014821| 0.000000| 0.000000| 0.715938| 0.000000| 0.726128| 0.745188| 0.749503
 7275.0| 0.722197| 0.018517| 0.000000| 0.000000| 0.696182| 0.000000| 0.717744| 0.740175| 0.734687
 7280.0| 0.720528| 0.019425| 0.000000| 0.000000| 0.701689| 0.000000| 0.703425| 0.738887| 0.738113
 7285.0| 0.717270| 0.019230| 0.000000| 0.000000| 0.718067| 0.000000| 0.687982| 0.732872| 0.730160
 7290.0| 0.705044| 0.021734| 0.000000| 0.000000| 0.684523| 0.000000| 0.686460| 0.731250| 0.717941
 7295.0| 0.716439| 0.022168| 0.000000| 0.000000| 0.686805| 0.000000| 0.707903| 0.737157| 0.733891
 7300.0| 0.729109| 0.016027| 0.000000| 0.000000| 0.705615| 0.000000| 0.727132| 0.742408| 0.741280
 7305.0| 0.719806| 0.022421| 0.000000| 0.000000| 0.685842| 0.000000| 0.721112| 0.740311| 0.731959
 7310.0| 0.717306| 0.020418| 0.000000| 0.000000| 0.690208| 0.000000| 0.709611| 0.738631| 0.730773
 7315.0| 0.727355| 0.013469| 0.000000| 0.000000| 0.715504| 0.000000| 0.714403| 0.741570| 0.737943
 7320.0| 0.731458| 0.009757| 0.000000| 0.000000| 0.723120| 0.000000| 0.722464| 0.743729| 0.736520
 7325.0| 0.726928| 0.009471| 0.000000| 0.000000| 0.717519| 0.000000| 0.719113| 0.737762| 0.733319
 7330.0| 0.723875| 0.013253| 0.000000| 0.000000| 0.706784| 0.000000| 0.717826| 0.733733| 0.737155
 7335.0| 0.730554| 0.015632| 0.000000| 0.000000| 0.707227| 0.000000| 0.731818| 0.736626| 0.746544
 7340.0| 0.738515| 0.010997| 0.000000| 0.000000| 0.721101| 0.000000| 0.745101| 0.741729| 0.746127
 7345.0| 0.735201| 0.007693| 0.000000| 0.000000| 0.722693| 0.731933| 0.740983| 0.741528| 0.738867
 7350.0| 0.726185| 0.014630| 0.000000| 0.000000| 0.699567| 0.731104| 0.729145| 0.736052| 0.735058
 7355.0| 0.720442| 0.016086| 0.000000| 0.000000| 0.691488| 0.726272| 0.722660| 0.733462| 0.728328
 7360.0| 0.722637| 0.012832| 0.000000| 0.000000| 0.700347| 0.726995| 0.721801| 0.734576| 0.729468
 7365.0| 0.723290| 0.012846| 0.000000| 0.000000| 0.700259| 0.728246| 0.724044| 0.731025| 0.732877
 7370.0| 0.726164| 0.014112| 0.000000| 0.000000| 0.700479| 0.732646| 0.728473| 0.733228| 0.735995
 7375.0| 0.727337| 0.016333| 0.000000| 0.000000| 0.697340| 0.733996| 0.732865| 0.738447| 0.734035
 7380.0| 0.724242| 0.014701| 0.000000| 0.000000| 0.697256| 0.730042| 0.728150| 0.732876| 0.732885
 7385.0| 0.707042| 0.012021| 0.000000| 0.000000| 0.685023| 0.714625| 0.709756| 0.712066| 0.713740
 7390.0| 0.698474| 0.016495| 0.000000| 0.000000| 0.669638| 0.710879| 0.697958| 0.702654| 0.711240
 7395.0| 0.708286| 0.018913| 0.000000| 0.000000| 0.674898| 0.720920| 0.709745| 0.712011| 0.723857
 7400.0| 0.713472| 0.020014| 0.000000| 0.000000| 0.676464| 0.722413| 0.724128| 0.723294| 0.721061
 7405.0| 0.711745| 0.015082| 0.000000| 0.000000| 0.683889| 0.717229| 0.719034| 0.718275| 0.720298
 7410.0| 0.701639| 0.013031| 0.000000| 0.000000| 0.677659| 0.706381| 0.706028| 0.709561| 0.708566
 7415.0| 0.699265| 0.011735| 0.000000| 0.000000| 0.677805| 0.706074| 0.701359| 0.705347| 0.705742
 7420.0| 0.703161| 0.010903| 0.000000| 0.000000| 0.683422| 0.708785| 0.706371| 0.705575| 0.711653
 7425.0| 0.713703| 0.003251| 0.000000| 0.000000| 0.000000| 0.714606| 0.717460| 0.709079| 0.713669
 7430.0| 0.723088| 0.002803| 0.000000| 0.000000| 0.000000| 0.724398| 0.726128| 0.719089| 0.722738
 7435.0| 0.725638| 0.001420| 0.000000| 0.000000| 0.000000| 0.726470| 0.725634| 0.723558| 0.726888
 7440.0| 0.718455| 0.003131| 0.000000| 0.000000| 0.000000| 0.720270| 0.721140| 0.713615| 0.718794
 7445.0| 0.709469| 0.007537| 0.000000| 0.000000| 0.000000| 0.710280| 0.718840| 0.699174| 0.709582
 7450.0| 0.714362| 0.006111| 0.000000| 0.000000| 0.000000| 0.715818| 0.717158| 0.704853| 0.719621
 7455.0| 0.720681| 0.004575| 0.000000| 0.000000| 0.000000| 0.724515| 0.714315| 0.719347| 0.724547
 7460.0| 0.718446| 0.005287| 0.000000| 0.000000| 0.000000| 0.718096| 0.715507| 0.726468| 0.713714
 7465.0| 0.720477| 0.004405| 0.000000| 0.000000| 0.000000| 0.715658| 0.724308| 0.724716| 0.717224
 7470.0| 0.724471| 0.004169| 0.000000| 0.000000| 0.000000| 0.720780| 0.730825| 0.724213| 0.722064
 7475.0| 0.720318| 0.004219| 0.000000| 0.000000| 0.000000| 0.719078| 0.726114| 0.720828| 0.715251
 7480.0| 0.716198| 0.002110| 0.000000| 0.000000| 0.000000| 0.716662| 0.718488| 0.716549| 0.713094
 7485.0| 0.715309| 0.001846| 0.000000| 0.000000| 0.000000| 0.716588| 0.717259| 0.714324| 0.713064
 7490.0| 0.710614| 0.004933| 0.000000| 0.000000| 0.000000| 0.708398| 0.718496| 0.707428| 0.708134
 7495.0| 0.703404| 0.008078| 0.000000| 0.000000| 0.000000| 0.699679| 0.716231| 0.700227| 0.697477
 7500.0| 0.706395| 0.003103| 0.000000| 0.000000| 0.000000| 0.705209| 0.709601| 0.702305| 0.708466
 7505.0| 0.705196| 0.002954| 0.000000| 0.000000| 0.000000| 0.706003| 0.700570| 0.707689| 0.706524
 7510.0| 0.697315| 0.000791| 0.000000| 0.000000| 0.000000| 0.697782| 0.697306| 0.698123| 0.696049
 7515.0| 0.703980| 0.002381| 0.000000| 0.000000| 0.000000| 0.702216| 0.705269| 0.701520| 0.706916
 7520.0| 0.707967| 0.003075| 0.000000| 0.000000| 0.000000| 0.706575| 0.712883| 0.706469| 0.705940
 7525.0| 0.702271| 0.004845| 0.000000| 0.000000| 0.000000| 0.701947| 0.709480| 0.697358| 0.700299
 7530.0| 0.700020| 0.004930| 0.000000| 0.000000| 0.000000| 0.700866| 0.705045| 0.692603| 0.701566
 7535.0| 0.705758| 0.004012| 0.000000| 0.000000| 0.000000| 0.705323| 0.710081| 0.700032| 0.707596
 7540.0| 0.710571| 0.003711| 0.000000| 0.000000| 0.000000| 0.708084| 0.716502| 0.709026| 0.708673
 7545.0| 0.708382| 0.004940| 0.000000| 0.000000| 0.000000| 0.704411| 0.714791| 0.710618| 0.703708
 7550.0| 0.705093| 0.002803| 0.000000| 0.000000| 0.000000| 0.703013| 0.708305| 0.706925| 0.702128
 7555.0| 0.702211| 0.004012| 0.000000| 0.000000| 0.000000| 0.702308| 0.707778| 0.697401| 0.701358
 7560.0| 0.701111| 0.004560| 0.000000| 0.000000| 0.000000| 0.701568| 0.707250| 0.695434| 0.700191
 7565.0| 0.701478| 0.003367| 0.000000| 0.000000| 0.000000| 0.700870| 0.706722| 0.698833| 0.699488
 7570.0| 0.699346| 0.005774| 0.000000| 0.000000| 0.000000| 0.000000| 0.706195| 0.693156| 0.698686
 7575.0| 0.699283| 0.005041| 0.000000| 0.000000| 0.000000| 0.000000| 0.705667| 0.694621| 0.697560
 7580.0| 0.698186| 0.005662| 0.000000| 0.000000| 0.000000| 0.000000| 0.705139| 0.692496| 0.696923
 7585.0| 0.696916| 0.006486| 0.000000| 0.000000| 0.000000| 0.000000| 0.704612| 0.689943| 0.696194
 7590.0| 0.701046| 0.004373| 0.000000| 0.000000| 0.000000| 0.000000| 0.704084| 0.703733| 0.695321
 7595.0| 0.704924| 0.009835| 0.000000| 0.000000| 0.000000| 0.000000| 0.703556| 0.716702| 0.694515
 7600.0| 0.704533| 0.010035| 0.000000| 0.000000| 0.000000| 0.000000| 0.703029| 0.716591| 0.693981
 7605.0| 0.699822| 0.004877| 0.000000| 0.000000| 0.000000| 0.000000| 0.702501| 0.703496| 0.693468
 7610.0| 0.693765| 0.006856| 0.000000| 0.000000| 0.000000| 0.000000| 0.701973| 0.686529| 0.692793
 7615.0| 0.690196| 0.010852| 0.000000| 0.000000| 0.000000| 0.000000| 0.701446| 0.677058| 0.692085
 7620.0| 0.691631| 0.008085| 0.000000| 0.000000| 0.000000| 0.000000| 0.700918| 0.682601| 0.691376
 7625.0| 0.694484| 0.004564| 0.000000| 0.000000| 0.000000| 0.000000| 0.700390| 0.692397| 0.690665
 7630.0| 0.694886| 0.004357| 0.000000| 0.000000| 0.000000| 0.000000| 0.699863| 0.694843| 0.689953
 7635.0| 0.696026| 0.005184| 0.000000| 0.000000| 0.000000| 0.000000| 0.699335| 0.699502| 0.689241
 7640.0| 0.695744| 0.005541| 0.000000| 0.000000| 0.000000| 0.000000| 0.698807| 0.699898| 0.688528
 7645.0| 0.694091| 0.004873| 0.000000| 0.000000| 0.000000| 0.000000| 0.698279| 0.696177| 0.687816
 7650.0| 0.692129| 0.004714| 0.000000| 0.000000| 0.000000| 0.000000| 0.697752| 0.691530| 0.687104
 7655.0| 0.688083| 0.007426| 0.000000| 0.000000| 0.000000| 0.000000| 0.697224| 0.680632| 0.686392
 7660.0| 0.683185| 0.013151| 0.000000| 0.000000| 0.000000| 0.000000| 0.696696| 0.667177| 0.685682
 7665.0| 0.682113| 0.013834| 0.000000| 0.000000| 0.000000| 0.000000| 0.696169| 0.665193| 0.684978
 7670.0| 0.686186| 0.007611| 0.000000| 0.000000| 0.000000| 0.000000| 0.695641| 0.678728| 0.684190
 7675.0| 0.689467| 0.005297| 0.000000| 0.000000| 0.000000| 0.000000| 0.695113| 0.690129| 0.683160
 7680.0| 0.688437| 0.005468| 0.000000| 0.000000| 0.000000| 0.000000| 0.694586| 0.688557| 0.682169
 7685.0| 0.686372| 0.005917| 0.000000| 0.000000| 0.000000| 0.000000| 0.694058| 0.683371| 0.681686
 7690.0| 0.685257| 0.006323| 0.000000| 0.000000| 0.000000| 0.000000| 0.693530| 0.681009| 0.681233
 7695.0| 0.682882| 0.008046| 0.000000| 0.000000| 0.000000| 0.000000| 0.693003| 0.675276| 0.680367
 7700.0| 0.683669| 0.006726| 0.000000| 0.000000| 0.000000| 0.000000| 0.692475| 0.679206| 0.679326
 7705.0| 0.685430| 0.006085| 0.000000| 0.000000| 0.000000| 0.000000| 0.691947| 0.686137| 0.678207
 7710.0| 0.684312| 0.006235| 0.000000| 0.000000| 0.000000| 0.000000| 0.691420| 0.684225| 0.677291
 7715.0| 0.681220| 0.007386| 0.000000| 0.000000| 0.000000| 0.000000| 0.690892| 0.676278| 0.676491
 7720.0| 0.680800| 0.007315| 0.000000| 0.000000| 0.000000| 0.000000| 0.690364| 0.676371| 0.675664
 7725.0| 0.679069| 0.006754| 0.000000| 0.000000| 0.000000| 0.675746| 0.689837| 0.676247| 0.674444
 7730.0| 0.678383| 0.006949| 0.000000| 0.000000| 0.000000| 0.674971| 0.689309| 0.672883| 0.676371
 7735.0| 0.682685| 0.007847| 0.000000| 0.000000| 0.000000| 0.679209| 0.694812| 0.675620| 0.681101
 7740.0| 0.680344| 0.008166| 0.000000| 0.000000| 0.000000| 0.673865| 0.693128| 0.675889| 0.678493
 7745.0| 0.668805| 0.006856| 0.000000| 0.000000| 0.000000| 0.664733| 0.679736| 0.666317| 0.664435
 7750.0| 0.664765| 0.003148| 0.000000| 0.000000| 0.000000| 0.663596| 0.669289| 0.661248| 0.664925
 7755.0| 0.674443| 0.000457| 0.000000| 0.000000| 0.000000| 0.674244| 0.675282| 0.674156| 0.674088
 7760.0| 0.679326| 0.005086| 0.000000| 0.000000| 0.000000| 0.677587| 0.687406| 0.675757| 0.676554
 7765.0| 0.680625| 0.007398| 0.000000| 0.000000| 0.000000| 0.677887| 0.692318| 0.674871| 0.677424
 7770.0| 0.675970| 0.007805| 0.000000| 0.000000| 0.000000| 0.671597| 0.688365| 0.673305| 0.670615
 7775.0| 0.668990| 0.006282| 0.000000| 0.000000| 0.000000| 0.665237| 0.678378| 0.663234| 0.669110
 7780.0| 0.666127| 0.004365| 0.000000| 0.000000| 0.000000| 0.665035| 0.671455| 0.660336| 0.667684
 7785.0| 0.669086| 0.004502| 0.000000| 0.000000| 0.000000| 0.668470| 0.674480| 0.662912| 0.670481
 7790.0| 0.671058| 0.005317| 0.000000| 0.000000| 0.000000| 0.670136| 0.679224| 0.666227| 0.668644
 7795.0| 0.670165| 0.004289| 0.000000| 0.000000| 0.000000| 0.668211| 0.676920| 0.668719| 0.666809
 7800.0| 0.667622| 0.003224| 0.000000| 0.000000| 0.000000| 0.664098| 0.671759| 0.669049| 0.665581
 7805.0| 0.667474| 0.002253| 0.000000| 0.000000| 0.000000| 0.664687| 0.669936| 0.668953| 0.666320
 7810.0| 0.667013| 0.004361| 0.000000| 0.000000| 0.000000| 0.664321| 0.672703| 0.668772| 0.662256
 7815.0| 0.671796| 0.004801| 0.000000| 0.000000| 0.000000| 0.667693| 0.679019| 0.668633| 0.671840
 7820.0| 0.673455| 0.006611| 0.000000| 0.000000| 0.000000| 0.672339| 0.683618| 0.670376| 0.667489
 7825.0| 0.672676| 0.005967| 0.000000| 0.000000| 0.000000| 0.669769| 0.681892| 0.671608| 0.667435
 7830.0| 0.663908| 0.008050| 0.000000| 0.000000| 0.000000| 0.657684| 0.676113| 0.663816| 0.658019
 7835.0| 0.657882| 0.007677| 0.000000| 0.000000| 0.000000| 0.651981| 0.670002| 0.654035| 0.655511
 7840.0| 0.663534| 0.002060| 0.000000| 0.000000| 0.000000| 0.661177| 0.666213| 0.664337| 0.662408
 7845.0| 0.665769| 0.001729| 0.000000| 0.000000| 0.000000| 0.665124| 0.666401| 0.667942| 0.663609
 7850.0| 0.664377| 0.003330| 0.000000| 0.000000| 0.000000| 0.664576| 0.669291| 0.662501| 0.661139
 7855.0| 0.665293| 0.005130| 0.000000| 0.000000| 0.000000| 0.665546| 0.672916| 0.660671| 0.662042
 7860.0| 0.666835| 0.005506| 0.000000| 0.000000| 0.000000| 0.665179| 0.675482| 0.662302| 0.664377
 7865.0| 0.665541| 0.006521| 0.000000| 0.000000| 0.000000| 0.664684| 0.675481| 0.659402| 0.662597
 7870.0| 0.663438| 0.005729| 0.000000| 0.000000| 0.000000| 0.662246| 0.672379| 0.658814| 0.660312
 7875.0| 0.662049| 0.003203| 0.000000| 0.000000| 0.000000| 0.660846| 0.666968| 0.661388| 0.658995
 7880.0| 0.658992| 0.004008| 0.000000| 0.000000| 0.000000| 0.658777| 0.664381| 0.658902| 0.653907
 7885.0| 0.664705| 0.002772| 0.000000| 0.000000| 0.000000| 0.661838| 0.668160| 0.666168| 0.662652
 7890.0| 0.663347| 0.004912| 0.000000| 0.000000| 0.000000| 0.660613| 0.671141| 0.661761| 0.659872
 7895.0| 0.656459| 0.008694| 0.000000| 0.000000| 0.000000| 0.656154| 0.666808| 0.644307| 0.658568
 7900.0| 0.653854| 0.007586| 0.000000| 0.000000| 0.000000| 0.655609| 0.661936| 0.642593| 0.655279
 7905.0| 0.656381| 0.006198| 0.000000| 0.000000| 0.000000| 0.655257| 0.663299| 0.647746| 0.659221
 7910.0| 0.656380| 0.005267| 0.000000| 0.000000| 0.000000| 0.651657| 0.664375| 0.656087| 0.653403
 7915.0| 0.652558| 0.005653| 0.000000| 0.000000| 0.000000| 0.647816| 0.658379| 0.657139| 0.646897
 7920.0| 0.647379| 0.002522| 0.000000| 0.000000| 0.000000| 0.645663| 0.650756| 0.644807| 0.648291
 7925.0| 0.646199| 0.002034| 0.000000| 0.000000| 0.000000| 0.643689| 0.647829| 0.645070| 0.648206
 7930.0| 0.642579| 0.003889| 0.000000| 0.000000| 0.000000| 0.637283| 0.647204| 0.643911| 0.641917
 7935.0| 0.637595| 0.005340| 0.000000| 0.000000| 0.000000| 0.632195| 0.645253| 0.638388| 0.634544
 7940.0| 0.636736| 0.004632| 0.000000| 0.000000| 0.000000| 0.630350| 0.642132| 0.638512| 0.635951
 7945.0| 0.633067| 0.003933| 0.000000| 0.000000| 0.000000| 0.630167| 0.639278| 0.631865| 0.630956
 7950.0| 0.639264| 0.003902| 0.000000| 0.000000| 0.000000| 0.640522| 0.639461| 0.633570| 0.643501
 7955.0| 0.645642| 0.003513| 0.000000| 0.000000| 0.000000| 0.647938| 0.644309| 0.641003| 0.649319
 7960.0| 0.646332| 0.003251| 0.000000| 0.000000| 0.000000| 0.648750| 0.649551| 0.642091| 0.644936
 7965.0| 0.648742| 0.001769| 0.000000| 0.000000| 0.000000| 0.649349| 0.651081| 0.647690| 0.646847
 7970.0| 0.650563| 0.001305| 0.000000| 0.000000| 0.000000| 0.649226| 0.651348| 0.652117| 0.649561
 7975.0| 0.650891| 0.001808| 0.000000| 0.000000| 0.000000| 0.648931| 0.653482| 0.650996| 0.650154
 7980.0| 0.650396| 0.004381| 0.000000| 0.000000| 0.000000| 0.650965| 0.656771| 0.647521| 0.646325
 7985.0| 0.650655| 0.005248| 0.000000| 0.000000| 0.000000| 0.648330| 0.658935| 0.646549| 0.648806
 7990.0| 0.648909| 0.004207| 0.000000| 0.000000| 0.000000| 0.648274| 0.655259| 0.644703| 0.647399
 7995.0| 0.639733| 0.002557| 0.000000| 0.000000| 0.000000| 0.639635| 0.643518| 0.638682| 0.637097
 8000.0| 0.632408| 0.001492| 0.000000| 0.000000| 0.000000| 0.632765| 0.633891| 0.632836| 0.630140
 8005.0| 0.637529| 0.003024| 0.000000| 0.000000| 0.000000| 0.636220| 0.635918| 0.635622| 0.642356
 8010.0| 0.640617| 0.002563| 0.000000| 0.000000| 0.000000| 0.640498| 0.644189| 0.637493| 0.640289
 8015.0| 0.642993| 0.004529| 0.000000| 0.000000| 0.000000| 0.641648| 0.650168| 0.639919| 0.640239
 8020.0| 0.642230| 0.003725| 0.000000| 0.000000| 0.000000| 0.639975| 0.647759| 0.642386| 0.638800
 8025.0| 0.633929| 0.001817| 0.000000| 0.000000| 0.000000| 0.632735| 0.635578| 0.635559| 0.631844
 8030.0| 0.630272| 0.001103| 0.000000| 0.000000| 0.000000| 0.630367| 0.628656| 0.631530| 0.630536
 8035.0| 0.635481| 0.002803| 0.000000| 0.000000| 0.000000| 0.635765| 0.638485| 0.631355| 0.636319
 8040.0| 0.637217| 0.006394| 0.000000| 0.000000| 0.000000| 0.634003| 0.645975| 0.630098| 0.638791
 8045.0| 0.628279| 0.003567| 0.000000| 0.000000| 0.000000| 0.625717| 0.633739| 0.628040| 0.625619
 8050.0| 0.625676| 0.003367| 0.000000| 0.000000| 0.000000| 0.624529| 0.621767| 0.630377| 0.626031
 8055.0| 0.633726| 0.002101| 0.000000| 0.000000| 0.000000| 0.634386| 0.630424| 0.635377| 0.634716
 8060.0| 0.639763| 0.002919| 0.000000| 0.000000| 0.000000| 0.639500| 0.644190| 0.637083| 0.638279
 8065.0| 0.636563| 0.005628| 0.000000| 0.000000| 0.000000| 0.637061| 0.644871| 0.632669| 0.631650
 8070.0| 0.632635| 0.004798| 0.000000| 0.000000| 0.000000| 0.633724| 0.639460| 0.628620| 0.628737
 8075.0| 0.632108| 0.004169| 0.000000| 0.000000| 0.000000| 0.632341| 0.638092| 0.630500| 0.627499
 8080.0| 0.633137| 0.003538| 0.000000| 0.000000| 0.000000| 0.630406| 0.638283| 0.633681| 0.630179
 8085.0| 0.628983| 0.004884| 0.000000| 0.000000| 0.000000| 0.625933| 0.635450| 0.630799| 0.623749
 8090.0| 0.626730| 0.002284| 0.000000| 0.000000| 0.000000| 0.625111| 0.629238| 0.628354| 0.624220
 8095.0| 0.621499| 0.002474| 0.000000| 0.000000| 0.000000| 0.620806| 0.621632| 0.624971| 0.618588
 8100.0| 0.621456| 0.001560| 0.000000| 0.000000| 0.000000| 0.000000| 0.619759| 0.623302| 0.621305
 8105.0| 0.627417| 0.000854| 0.000000| 0.000000| 0.000000| 0.000000| 0.628274| 0.626419| 0.627558
 8110.0| 0.630883| 0.005261| 0.000000| 0.000000| 0.000000| 0.000000| 0.636816| 0.624884| 0.630950
 8115.0| 0.627897| 0.006952| 0.000000| 0.000000| 0.000000| 0.000000| 0.635379| 0.619675| 0.628636
 8120.0| 0.626697| 0.004456| 0.000000| 0.000000| 0.000000| 0.000000| 0.630395| 0.620928| 0.628769
 8125.0| 0.628785| 0.000834| 0.000000| 0.000000| 0.000000| 0.000000| 0.629388| 0.629320| 0.627647
 8130.0| 0.626399| 0.001237| 0.000000| 0.000000| 0.000000| 0.000000| 0.627813| 0.626428| 0.624957
 8135.0| 0.622677| 0.001846| 0.000000| 0.000000| 0.000000| 0.000000| 0.620291| 0.623582| 0.624156
 8140.0| 0.618581| 0.006430| 0.000000| 0.000000| 0.000000| 0.000000| 0.610172| 0.622530| 0.623041
 8145.0| 0.612767| 0.008078| 0.000000| 0.000000| 0.000000| 0.000000| 0.602192| 0.617800| 0.618308
 8150.0| 0.608805| 0.008372| 0.000000| 0.000000| 0.000000| 0.000000| 0.597919| 0.615351| 0.613146
 8155.0| 0.608553| 0.009248| 0.000000| 0.000000| 0.000000| 0.000000| 0.596663| 0.616490| 0.612505
 8160.0| 0.606221| 0.011281| 0.000000| 0.000000| 0.000000| 0.000000| 0.591880| 0.616439| 0.610344
